Gene,meanTumor,meanControl,Pvalue,Log2FC
ENSG00000253678,0.0,0.0,1.0,0.0
ENSG00000253649,0.014669448619942559,0.0,0.17780780835622126,0.014669448619942559
ENSG00000272505,0.0,0.0,1.0,0.0
ENSG00000184647,0.0,0.0,1.0,0.0
ENSG00000183638,0.0,0.0,1.0,0.0
ENSG00000263762,0.0,0.0,1.0,0.0
ENSG00000171060,0.0,0.0,1.0,0.0
ENSG00000212433,0.0,0.0,1.0,0.0
ENSG00000171056,0.7780404994041554,0.0,0.17780780835622126,0.7780404994041554
ENSG00000258724,0.0,0.0,1.0,0.0
ENSG00000248896,0.0,0.0,1.0,0.0
ENSG00000254093,2.5588004508148057,1.4607006498614004,0.3141003939459472,1.0980998009534053
ENSG00000252565,0.0,0.0,1.0,0.0
ENSG00000253695,0.0,0.0,1.0,0.0
ENSG00000280294,1.1436001283963424,0.0,0.17780780835622126,1.1436001283963424
ENSG00000171044,0.0,0.13093121790439222,0.5414697392755852,-0.13093121790439222
ENSG00000207600,0.0,0.0,1.0,0.0
ENSG00000254839,0.0,0.0,1.0,0.0
ENSG00000269918,0.7681967148993816,0.7409164293762722,0.9703248303788472,0.02728028552310935
ENSG00000255310,0.10647802144219662,0.2331361581983462,0.7293660609154927,-0.1266581367561496
ENSG00000254936,0.0,0.5691055767770867,0.5326659114349234,-0.5691055767770867
ENSG00000215346,0.6054559950996062,0.5004759004224679,0.9062699814262714,0.10498009467713831
ENSG00000254556,0.24966536349994287,0.4574335018972828,0.7822776524415246,-0.20776813839733996
ENSG00000231965,0.18235404957659632,0.0,0.17780780835622126,0.18235404957659632
ENSG00000270076,0.0,0.0,1.0,0.0
ENSG00000236827,0.0,0.0,1.0,0.0
ENSG00000239315,0.014669448619942559,0.014722425669039125,0.998333414800703,-5.297704909656628e-05
ENSG00000249316,0.0,0.0,1.0,0.0
ENSG00000280273,0.0,0.0,1.0,0.0
ENSG00000104643,2.8052293956093326,3.3446644782978496,0.3128230970785045,-0.539435082688517
ENSG00000246477,0.029046512885279034,0.1687248929645093,0.6112491616553162,-0.13967838007923025
ENSG00000177710,0.0,0.22678509798655797,0.5414697392755848,-0.22678509798655797
ENSG00000154316,0.0,0.0,1.0,0.0
ENSG00000255020,0.0,0.0,1.0,0.0
ENSG00000184608,0.0,0.0,1.0,0.0
ENSG00000242483,0.0,0.0,1.0,0.0
ENSG00000199368,0.0,0.0,1.0,0.0
ENSG00000154319,0.04314262071815836,0.021864244731701114,0.6399467437992653,0.021278375986457244
ENSG00000136573,0.0,0.0,1.0,0.0
ENSG00000269954,0.0,0.0,1.0,0.0
ENSG00000254774,0.0,0.0,1.0,0.0
ENSG00000255518,0.0,0.0,1.0,0.0
ENSG00000255354,0.0,0.0,1.0,0.0
ENSG00000170983,0.0,0.0,1.0,0.0
ENSG00000136574,0.0,0.0,1.0,0.0
ENSG00000255394,0.0,0.0,1.0,0.0
ENSG00000154328,2.3778991151040243,0.29232073311920115,0.0036598864928417563,2.0855783819848233
ENSG00000227203,0.5244486943526043,0.5158351292369009,0.9317497173392169,0.008613565115703437
ENSG00000079459,7.110530090593306,7.664864178951458,0.03307557142342185,-0.5543340883581518
ENSG00000255046,0.07053444235331228,0.22569983081599576,0.6729493885806173,-0.15516538846268346
ENSG00000164733,4.794576072510073,5.3043207772173915,0.15012840563951668,-0.5097447047073187
ENSG00000269899,0.0,0.0,1.0,0.0
ENSG00000255144,0.0,0.0,1.0,0.0
ENSG00000254948,0.0,0.0,1.0,0.0
ENSG00000206014,0.0,0.0,1.0,0.0
ENSG00000205884,0.0,0.0,1.0,0.0
ENSG00000205883,0.0,0.0,1.0,0.0
ENSG00000205882,0.0,0.0,1.0,0.0
ENSG00000255174,0.0,0.0,1.0,0.0
ENSG00000254507,0.0,0.0,1.0,0.0
ENSG00000284610,0.0,0.0,1.0,0.0
ENSG00000255016,0.0,0.0,1.0,0.0
ENSG00000254817,0.0,0.0,1.0,0.0
ENSG00000254700,0.0,0.0,1.0,0.0
ENSG00000233050,0.0,0.0,1.0,0.0
ENSG00000252029,0.0,0.0,1.0,0.0
ENSG00000255544,0.0,0.0,1.0,0.0
ENSG00000215343,0.0,0.0,1.0,0.0
ENSG00000255052,0.20501302404745053,0.0,0.17780780835622126,0.20501302404745053
ENSG00000254923,0.0,0.0,1.0,0.0
ENSG00000226430,0.0,0.0,1.0,0.0
ENSG00000223443,0.0,0.0,1.0,0.0
ENSG00000254866,0.2791437826662934,0.0,0.17780780835622126,0.2791437826662934
ENSG00000205879,0.0,0.0,1.0,0.0
ENSG00000249889,0.0,0.0,1.0,0.0
ENSG00000266637,0.0,0.0,1.0,0.0
ENSG00000186523,0.0,0.0,1.0,0.0
ENSG00000255495,0.0,0.0,1.0,0.0
ENSG00000254527,0.0,0.0,1.0,0.0
ENSG00000237215,0.0,0.0,1.0,0.0
ENSG00000232948,0.0,0.0,1.0,0.0
ENSG00000252535,0.0,0.0,1.0,0.0
ENSG00000254623,0.0,0.0,1.0,0.0
ENSG00000215339,0.0,0.0,1.0,0.0
ENSG00000227888,0.05696854286793318,0.0,0.1778078083562211,0.05696854286793318
ENSG00000254423,0.0,0.0,1.0,0.0
ENSG00000255556,0.0,0.0,1.0,0.0
ENSG00000242296,0.0,0.0,1.0,0.0
ENSG00000270074,0.0,0.0,1.0,0.0
ENSG00000251402,0.0,0.0,1.0,0.0
ENSG00000250794,0.0,0.0,1.0,0.0
ENSG00000265826,0.0,0.0,1.0,0.0
ENSG00000145002,0.0,0.0,1.0,0.0
ENSG00000255549,0.0,0.0,1.0,0.0
ENSG00000283674,0.0,0.009671489623543316,0.541469739275585,-0.009671489623543316
ENSG00000270154,0.0,0.0,1.0,0.0
ENSG00000221714,0.0,0.0,1.0,0.0
ENSG00000242607,0.10889547132116319,0.07083907698755074,0.2716294217329128,0.03805639433361245
ENSG00000238460,0.0,0.0,1.0,0.0
ENSG00000255122,0.0,0.0,1.0,0.0
ENSG00000284746,0.0,0.0,1.0,0.0
ENSG00000284663,0.0,0.0,1.0,0.0
ENSG00000244289,0.05696854286793318,0.07493943016133023,0.842257068919393,-0.017970887293397048
ENSG00000238323,0.0,0.0,1.0,0.0
ENSG00000255253,0.0,0.0,1.0,0.0
ENSG00000284724,0.0,0.0,1.0,0.0
ENSG00000284613,0.0,0.0,1.0,0.0
ENSG00000254581,0.0,0.0,1.0,0.0
ENSG00000177400,0.0,0.0,1.0,0.0
ENSG00000254917,0.0,0.0,1.0,0.0
ENSG00000254724,0.0,0.0,1.0,0.0
ENSG00000264512,0.0,0.0,1.0,0.0
ENSG00000154359,1.0711010064285353,0.6702093038472057,0.5793326127941354,0.40089170258132967
ENSG00000266206,0.216444116133464,0.0,0.17780780835622126,0.216444116133464
ENSG00000254813,0.0,0.0,1.0,0.0
ENSG00000255494,0.0,0.0,1.0,0.0
ENSG00000264463,0.0,0.0,1.0,0.0
ENSG00000250305,0.0,0.0,1.0,0.0
ENSG00000251468,0.0,0.0,1.0,0.0
ENSG00000206996,0.0,0.0,1.0,0.0
ENSG00000164741,0.0,0.0,1.0,0.0
ENSG00000200630,0.0,0.0,1.0,0.0
ENSG00000253932,0.0,0.0,1.0,0.0
ENSG00000253257,0.0,0.0,1.0,0.0
ENSG00000252179,0.0,0.0,1.0,0.0
ENSG00000164743,0.0,0.0,1.0,0.0
ENSG00000254491,0.0,0.0,1.0,0.0
ENSG00000255457,0.0,0.0,1.0,0.0
ENSG00000255413,0.0,0.0,1.0,0.0
ENSG00000254753,0.0,0.0,1.0,0.0
ENSG00000254425,0.0,0.0,1.0,0.0
ENSG00000255437,0.0,0.0,1.0,0.0
ENSG00000185053,0.0,0.0,1.0,0.0
ENSG00000254575,0.0,0.0,1.0,0.0
ENSG00000214366,0.06573277481828434,0.07331750835808384,0.8671585283334629,-0.007584733539799507
ENSG00000252264,0.0,0.0,1.0,0.0
ENSG00000206950,0.0,0.0,1.0,0.0
ENSG00000252035,0.0,0.0,1.0,0.0
ENSG00000263415,0.0,0.0,1.0,0.0
ENSG00000255365,0.0,0.0,1.0,0.0
ENSG00000199127,0.0,0.0,1.0,0.0
ENSG00000255076,0.0,0.0,1.0,0.0
ENSG00000249368,0.0,0.0,1.0,0.0
ENSG00000104723,0.04314262071815836,0.0,0.17780780835622126,0.04314262071815836
ENSG00000223214,0.0,0.0,1.0,0.0
ENSG00000248423,0.0,0.0,1.0,0.0
ENSG00000250483,0.0,0.0,1.0,0.0
ENSG00000226836,0.0,0.009671489623543316,0.541469739275585,-0.009671489623543316
ENSG00000253648,0.0,0.0,1.0,0.0
ENSG00000038945,0.02259015410012598,0.0,0.17780780835622126,0.02259015410012598
ENSG00000253951,0.0,0.0,1.0,0.0
ENSG00000253934,0.0,0.0,1.0,0.0
ENSG00000253184,0.0,0.0,1.0,0.0
ENSG00000253496,0.0,0.0,1.0,0.0
ENSG00000264092,0.0,0.0,1.0,0.0
ENSG00000078579,0.0,0.0,1.0,0.0
ENSG00000155970,0.0,0.49708877205597757,0.4125311477299654,-0.49708877205597757
ENSG00000249258,0.0,0.0,1.0,0.0
ENSG00000244113,0.1634465643101298,0.035705904315844285,0.06388436986300487,0.12774065999428552
ENSG00000104219,3.6683816579023985,3.4326813875515803,0.5617538130355191,0.2357002703508182
ENSG00000198791,4.924016768378404,4.256364566985436,0.3917307242089846,0.6676522013929684
ENSG00000155975,2.1637850439616453,3.379218930119376,0.2124445187842946,-1.2154338861577307
ENSG00000003987,0.666792825930296,1.0031157374618356,0.7463483534142048,-0.3363229115315396
ENSG00000214607,0.0,0.0,1.0,0.0
ENSG00000003989,0.3371338321643679,0.0,0.17780780835622126,0.3371338321643679
ENSG00000279271,0.0,0.0,1.0,0.0
ENSG00000280453,0.0,0.0,1.0,0.0
ENSG00000279903,0.0,0.0,1.0,0.0
ENSG00000279932,0.0,0.0,1.0,0.0
ENSG00000104213,0.0,0.0,1.0,0.0
ENSG00000277466,0.0,0.0,1.0,0.0
ENSG00000129422,1.5020626646277833,1.6234153033738785,0.9432061298728687,-0.12135263874609525
ENSG00000265520,0.0,0.0,1.0,0.0
ENSG00000253168,0.0,0.0,1.0,0.0
ENSG00000212280,0.0,0.0,1.0,0.0
ENSG00000253944,0.0,0.0,1.0,0.0
ENSG00000253671,0.0,0.0,1.0,0.0
ENSG00000104760,0.0,0.0,1.0,0.0
ENSG00000253215,0.0,0.0,1.0,0.0
ENSG00000254054,0.0,0.0,1.0,0.0
ENSG00000078674,5.154495883904116,4.5206476856018885,0.4449849238951181,0.6338481983022275
ENSG00000104763,5.479304162425892,4.481323374247855,0.2694199705398353,0.9979807881780376
ENSG00000245281,0.02259015410012598,0.0,0.17780780835622126,0.02259015410012598
ENSG00000253384,0.02259015410012598,0.0,0.17780780835622126,0.02259015410012598
ENSG00000171428,4.423326194370797,5.208931923908784,0.06579385948435502,-0.7856057295379868
ENSG00000254015,0.0,0.0,1.0,0.0
ENSG00000253937,0.0,0.0,1.0,0.0
ENSG00000244593,0.1634465643101298,0.16204160810107837,0.9854419767970396,0.0014049562090514278
ENSG00000271654,0.0,0.0,1.0,0.0
ENSG00000156006,0.0,0.0,1.0,0.0
ENSG00000156011,0.0,0.23783720218805218,0.541469739275585,-0.23783720218805218
ENSG00000187229,0.0,0.0,1.0,0.0
ENSG00000244018,0.0,0.0,1.0,0.0
ENSG00000251963,0.0,0.0,1.0,0.0
ENSG00000283402,0.0,0.0,1.0,0.0
ENSG00000278886,0.0,0.0,1.0,0.0
ENSG00000201157,0.0,0.0,1.0,0.0
ENSG00000253335,0.0,0.0,1.0,0.0
ENSG00000270255,0.0,0.0,1.0,0.0
ENSG00000253557,0.0,0.0,1.0,0.0
ENSG00000254242,0.0,0.0,1.0,0.0
ENSG00000250316,0.0,0.0,1.0,0.0
ENSG00000254201,0.0,0.0,1.0,0.0
ENSG00000253280,0.0,0.0,1.0,0.0
ENSG00000279919,0.0,0.0,1.0,0.0
ENSG00000104611,1.5488328267710771,0.0,0.17780780835622126,1.5488328267710771
ENSG00000279858,0.0,0.0,1.0,0.0
ENSG00000147408,1.8439953866853853,1.9670981080511214,0.9112878096230599,-0.12310272136573608
ENSG00000253270,0.0,0.0,1.0,0.0
ENSG00000104613,3.7669694539412877,2.9922795368198716,0.44852241589831693,0.7746899171214161
ENSG00000175445,0.0,0.0,1.0,0.0
ENSG00000253775,0.0,0.0,1.0,0.0
ENSG00000242709,0.0,0.0,1.0,0.0
ENSG00000036565,0.0,0.0,1.0,0.0
ENSG00000147416,4.184887644211885,2.428348183759147,0.14654178333805495,1.7565394604527382
ENSG00000222267,0.0,0.18871172491401536,0.541469739275585,-0.18871172491401536
ENSG00000061337,0.5140206714039417,0.01909039594108225,8.501490445693735e-05,0.49493027546285945
ENSG00000253733,1.448000110555722,0.0,0.06133833139236061,1.448000110555722
ENSG00000253164,0.0,0.0,1.0,0.0
ENSG00000253178,0.0,0.010372951756960118,0.541469739275585,-0.010372951756960118
ENSG00000251944,0.0,0.0,1.0,0.0
ENSG00000253300,0.0,0.0,1.0,0.0
ENSG00000253866,0.0,0.0,1.0,0.0
ENSG00000254260,0.0,0.0,1.0,0.0
ENSG00000254092,0.0,0.0,1.0,0.0
ENSG00000253147,0.0,0.0,1.0,0.0
ENSG00000254026,0.0,0.0,1.0,0.0
ENSG00000253199,0.0,0.0,1.0,0.0
ENSG00000254040,0.0,0.0,1.0,0.0
ENSG00000280215,0.0,0.0,1.0,0.0
ENSG00000215945,0.0,0.0,1.0,0.0
ENSG00000254334,0.0,0.0,1.0,0.0
ENSG00000266713,0.0,0.0,1.0,0.0
ENSG00000266630,0.0,0.0,1.0,0.0
ENSG00000168546,0.0,0.0,1.0,0.0
ENSG00000273484,0.0,0.0,1.0,0.0
ENSG00000147443,2.8857445229795142,2.5288234578078437,0.6380129786399598,0.35692106517167055
ENSG00000130227,3.036899863517872,2.546190870459514,0.6070793190215373,0.4907089930583579
ENSG00000158806,0.9507169023466487,0.0,0.17780780835622126,0.9507169023466487
ENSG00000238466,0.0,0.0,1.0,0.0
ENSG00000158815,0.0,0.0,1.0,0.0
ENSG00000158856,0.10647802144219662,0.0,0.17780780835622126,0.10647802144219662
ENSG00000158863,0.14497236026042445,0.7092110325100984,0.42039994964176297,-0.564238672249674
ENSG00000275074,2.407525141463109,0.9355675507230822,0.33593445979032166,1.4719575907400269
ENSG00000168453,0.0,0.0,1.0,0.0
ENSG00000168476,0.19628815591149076,1.2623324004165026,0.1167991632627668,-1.0660442445050118
ENSG00000168481,0.0,0.0,1.0,0.0
ENSG00000168484,0.0,0.0,1.0,0.0
ENSG00000168487,0.0,0.14587569481312243,0.5060621469687817,-0.14587569481312243
ENSG00000177725,0.0,0.0,1.0,0.0
ENSG00000168490,0.0,0.0,1.0,0.0
ENSG00000208037,0.0,0.0,1.0,0.0
ENSG00000168495,1.721015827961253,1.486735690787506,0.875311133073061,0.23428013717374707
ENSG00000254064,0.0,0.0,1.0,0.0
ENSG00000197181,0.02259015410012598,0.25100477372516944,0.5770653012343447,-0.22841461962504345
ENSG00000104635,3.300061564337663,1.8629455082787905,0.18369430835817394,1.4371160560588727
ENSG00000241026,0.0,0.0,1.0,0.0
ENSG00000201761,0.0,0.0,1.0,0.0
ENSG00000120910,2.160197055128847,2.4302728027885347,0.7196883896896801,-0.2700757476596878
ENSG00000254272,0.5629311080742645,0.8189233563011091,0.7019831893878749,-0.25599224822684463
ENSG00000251034,0.9856500665856249,1.0869835322443724,0.9216187259157043,-0.10133346565874746
ENSG00000120896,0.0,0.042478482036131554,0.541469739275585,-0.042478482036131554
ENSG00000254230,0.0,0.0,1.0,0.0
ENSG00000120913,0.0,1.1896409795419538,0.29862294496290065,-1.1896409795419538
ENSG00000248235,0.0,0.0,1.0,0.0
ENSG00000241852,1.0511143562335188,0.3699960657960067,0.31189344300274185,0.6811182904375122
ENSG00000158941,1.6903256769399961,0.7754678775074052,0.20073024597661607,0.9148577994325909
ENSG00000253200,0.04449429068414344,0.25100477372516944,0.6134262127444658,-0.20651048304102598
ENSG00000147439,3.2051294776614454,4.189892339040155,0.21042317324465115,-0.9847628613787092
ENSG00000261026,0.0,0.0,1.0,0.0
ENSG00000179388,0.02259015410012598,0.2653771579237196,0.5750865490852984,-0.24278700382359358
ENSG00000253125,0.0,0.0,1.0,0.0
ENSG00000134020,0.0,0.0,1.0,0.0
ENSG00000248738,0.0,0.0,1.0,0.0
ENSG00000253142,0.0,0.0,1.0,0.0
ENSG00000240116,0.0,0.0,1.0,0.0
ENSG00000245025,0.0,0.0,1.0,0.0
ENSG00000008853,0.0,0.0,1.0,0.0
ENSG00000120889,3.9932576939638427,3.3283325605286316,0.4536602904749445,0.6649251334352111
ENSG00000246130,0.0,0.0,1.0,0.0
ENSG00000253616,0.0,0.0,1.0,0.0
ENSG00000173535,0.0,0.1788426117681946,0.5414697392755848,-0.1788426117681946
ENSG00000173530,0.0,0.22569983081599576,0.541469739275585,-0.22569983081599576
ENSG00000253930,0.0,0.14528171865084732,0.541469739275585,-0.14528171865084732
ENSG00000104689,0.0,0.5644125444803574,0.2439777019477535,-0.5644125444803574
ENSG00000243265,0.3802183943363385,0.311151963995083,0.41705905949546107,0.06906643034125554
ENSG00000246582,0.0,0.010372951756960118,0.541469739275585,-0.010372951756960118
ENSG00000250714,0.0,0.0,1.0,0.0
ENSG00000147457,1.306792285601422,2.069143660254918,0.39258318422472943,-0.7623513746534958
ENSG00000104679,1.8969652660338778,1.6434629542469736,0.8505258661296814,0.2535023117869042
ENSG00000134013,0.0,0.0,1.0,0.0
ENSG00000253837,0.2814237494205766,0.0,0.17780780835622126,0.2814237494205766
ENSG00000197217,2.441343477395825,3.2474010567627305,0.3389573792933976,-0.8060575793669056
ENSG00000253390,0.0,0.0,1.0,0.0
ENSG00000253483,0.0,0.0,1.0,0.0
ENSG00000253986,0.0,0.0,1.0,0.0
ENSG00000147454,0.0,0.5036650414318474,0.41053678052293807,-0.5036650414318474
ENSG00000268085,0.0,0.0,1.0,0.0
ENSG00000215298,0.0,0.0,1.0,0.0
ENSG00000252067,0.0,0.0,1.0,0.0
ENSG00000253488,0.02259015410012598,0.0,0.17780780835622126,0.02259015410012598
ENSG00000167034,0.0,0.0,1.0,0.0
ENSG00000180053,0.0,0.0,1.0,0.0
ENSG00000253471,0.0,0.0,1.0,0.0
ENSG00000254002,0.0,0.0,1.0,0.0
ENSG00000216123,0.0,0.0,1.0,0.0
ENSG00000271118,0.0,0.0,1.0,0.0
ENSG00000207027,0.0,0.0,1.0,0.0
ENSG00000159167,0.15896016377965214,0.0,0.17780780835622126,0.15896016377965214
ENSG00000207201,0.0,0.0,1.0,0.0
ENSG00000253891,0.0,0.0,1.0,0.0
ENSG00000042980,0.04314262071815836,0.0,0.17780780835622126,0.04314262071815836
ENSG00000253535,0.7531987131747014,0.0,0.0051689228739784515,0.7531987131747014
ENSG00000134028,0.0,0.0,1.0,0.0
ENSG00000069206,0.0,0.0,1.0,0.0
ENSG00000253643,0.0,0.0,1.0,0.0
ENSG00000272163,0.0,0.0,1.0,0.0
ENSG00000104722,0.0,0.0,1.0,0.0
ENSG00000277586,0.0,0.0,1.0,0.0
ENSG00000272157,0.0,0.0,1.0,0.0
ENSG00000253832,0.0,0.0,1.0,0.0
ENSG00000253670,0.0,0.0,1.0,0.0
ENSG00000241811,0.0,0.0,1.0,0.0
ENSG00000147459,2.340972750630786,0.24928598645870828,0.012657355161220175,2.0916867641720773
ENSG00000147437,1.0862810117212003,1.080380070855032,0.9945679328113031,0.005900940866168325
ENSG00000253476,0.0,0.0,1.0,0.0
ENSG00000104756,3.7128893827682616,2.235451126506991,0.19723680354106193,1.4774382562612707
ENSG00000184661,2.1796875250917997,0.7606116892945725,0.3379894069780346,1.4190758357972273
ENSG00000253100,0.0,0.0,1.0,0.0
ENSG00000253342,0.0,0.0,1.0,0.0
ENSG00000254178,0.0,0.0,1.0,0.0
ENSG00000221818,0.0,0.0,1.0,0.0
ENSG00000199620,0.0,0.0,1.0,0.0
ENSG00000249213,0.0,0.0,1.0,0.0
ENSG00000221914,4.571644622113492,3.476995343647443,0.12441988664613672,1.0946492784660493
ENSG00000228451,0.014669448619942559,1.4786254889919246,0.13772939459309064,-1.463956040371982
ENSG00000104765,7.998919143085995,6.149805819035819,0.014917099855162052,1.849113324050176
ENSG00000253430,0.0,0.0,1.0,0.0
ENSG00000251203,0.0,0.0,1.0,0.0
ENSG00000254362,0.0,0.6050363076403594,0.337566796008157,-0.6050363076403594
ENSG00000240694,1.1651619840947514,0.0,8.285346409240688e-05,1.1651619840947514
ENSG00000092964,6.383689344132964,4.121731234169129,0.012635678785326714,2.2619581099638353
ENSG00000253208,0.014669448619942559,0.027480768762853883,0.48918889778913927,-0.012811320142911324
ENSG00000120907,0.0,0.0,1.0,0.0
ENSG00000240519,0.0,0.009671489623543316,0.541469739275585,-0.009671489623543316
ENSG00000253813,0.0,0.0,1.0,0.0
ENSG00000275115,0.02259015410012598,0.009671489623543316,0.5543728553028888,0.012918664476582666
ENSG00000215288,0.0,0.0,1.0,0.0
ENSG00000221616,0.0,0.0,1.0,0.0
ENSG00000253899,0.0,0.023616870982002464,0.364160164192479,-0.023616870982002464
ENSG00000253903,0.0,0.0,1.0,0.0
ENSG00000221623,0.0,0.0,1.0,0.0
ENSG00000253888,0.0,0.0,1.0,0.0
ENSG00000015592,0.0,0.0,1.0,0.0
ENSG00000104228,3.388197069591648,2.6563540772448127,0.2939039494815569,0.7318429923468353
ENSG00000120899,2.955110537912224,2.064911752884935,0.24154377135056143,0.8901987850272892
ENSG00000120903,0.0,0.0,1.0,0.0
ENSG00000120915,1.6043246104927968,0.8447338521799799,0.5007119085636781,0.759590758312817
ENSG00000234770,0.0,0.0,1.0,0.0
ENSG00000120885,0.8738075419627154,1.4947527383567356,0.6068200171266496,-0.6209451963940202
ENSG00000168077,0.0,0.0,1.0,0.0
ENSG00000222862,0.0,0.0,1.0,0.0
ENSG00000253560,0.0,0.0,1.0,0.0
ENSG00000279302,0.0,0.0,1.0,0.0
ENSG00000265075,0.0,0.0,1.0,0.0
ENSG00000147419,5.97245175386491,6.3234373566239,0.043608800335378235,-0.3509856027589908
ENSG00000253875,0.0,0.05448353093114895,0.541469739275585,-0.05448353093114895
ENSG00000238624,0.0,0.0,1.0,0.0
ENSG00000171320,4.246834105026615,3.3945939911184224,0.3900104526358295,0.8522401139081923
ENSG00000202242,0.0,0.2891123830776035,0.541469739275585,-0.2891123830776035
ENSG00000168078,6.983620741967019,4.510092523990015,0.014206952327827385,2.4735282179770035
ENSG00000253176,0.26571931855486347,0.0,0.17780780835622126,0.26571931855486347
ENSG00000168079,0.0,0.0,1.0,0.0
ENSG00000265847,0.0,0.0,1.0,0.0
ENSG00000253290,0.0,0.0,1.0,0.0
ENSG00000253615,0.0,0.0,1.0,0.0
ENSG00000253397,0.0,0.0,1.0,0.0
ENSG00000189233,0.0,0.8705181675911755,0.3052959956716332,-0.8705181675911755
ENSG00000134014,5.1692732218890205,4.80409596132033,0.29692895265024133,0.36517726056869027
ENSG00000250516,0.0,0.0,1.0,0.0
ENSG00000253907,0.0,0.0,1.0,0.0
ENSG00000253690,0.0,0.0,1.0,0.0
ENSG00000239198,0.5347281123036878,0.4376052831892907,0.4210666926570953,0.09712282911439707
ENSG00000168081,0.0,0.0,1.0,0.0
ENSG00000186918,2.923807160581682,2.020370517238627,0.21481185421837348,0.9034366433430554
ENSG00000214050,0.0,0.0,1.0,0.0
ENSG00000254370,0.0,0.0,1.0,0.0
ENSG00000207361,0.0,0.0,1.0,0.0
ENSG00000253567,0.0,0.0,1.0,0.0
ENSG00000104290,1.3372440366826197,1.624542346474437,0.8657030790518159,-0.28729830979181736
ENSG00000265251,0.0,0.0,1.0,0.0
ENSG00000202411,0.0,0.0,1.0,0.0
ENSG00000012232,0.029046512885279034,0.20315912984629972,0.5741687992988695,-0.17411261696102068
ENSG00000246339,0.0,0.0,1.0,0.0
ENSG00000104299,3.205220682247579,3.327881366653437,0.9172640947229058,-0.12266068440585798
ENSG00000254034,0.0,0.0,1.0,0.0
ENSG00000242958,0.0,0.0,1.0,0.0
ENSG00000147421,2.9780492554587257,2.6391504833794626,0.7392575010023317,0.3388987720792631
ENSG00000259196,0.0,0.042478482036131554,0.541469739275585,-0.042478482036131554
ENSG00000200719,0.0,0.0,1.0,0.0
ENSG00000259366,0.7807765833163873,0.01909039594108225,0.1869923009886511,0.7616861873753051
ENSG00000259607,0.0,0.0,1.0,0.0
ENSG00000197892,1.266387444049299,2.2087904458871765,0.4942365460156729,-0.9424030018378775
ENSG00000254129,0.0,0.0,1.0,0.0
ENSG00000264328,0.014669448619942559,0.0,0.17780780835622126,0.014669448619942559
ENSG00000253770,0.0,0.0,1.0,0.0
ENSG00000212034,0.0,0.0,1.0,0.0
ENSG00000263392,0.0,0.0,1.0,0.0
ENSG00000266476,0.0,0.0,1.0,0.0
ENSG00000120875,6.54519683277681,1.9239104532851048,0.001665898863322022,4.621286379491705
ENSG00000260253,0.0,0.0,1.0,0.0
ENSG00000253632,0.4715111936721041,0.009671489623543316,0.18539812857198157,0.4618397040485608
ENSG00000253182,1.7846065227108583,0.0,0.0014977587710583247,1.7846065227108583
ENSG00000280147,0.0,0.0,1.0,0.0
ENSG00000243844,0.24536296464231167,0.3249544634876717,0.38635725028981505,-0.07959149884536004
ENSG00000251191,0.0,0.0,1.0,0.0
ENSG00000253490,0.0,0.0,1.0,0.0
ENSG00000248964,0.0,0.0,1.0,0.0
ENSG00000254086,0.0,0.0,1.0,0.0
ENSG00000253604,0.0,0.0,1.0,0.0
ENSG00000253279,0.0,0.0,1.0,0.0
ENSG00000221003,0.0,0.0,1.0,0.0
ENSG00000264788,0.0,0.0,1.0,0.0
ENSG00000254013,0.0,0.020044441380503434,0.31301610636216937,-0.020044441380503434
ENSG00000239175,0.0,0.0,1.0,0.0
ENSG00000133872,6.769823395810594,6.872557965042587,0.7060423943915823,-0.10273456923199298
ENSG00000272256,0.24966536349994287,0.2507958952642545,0.9970983606847376,-0.001130531764311632
ENSG00000104660,6.532215464120064,8.057058324503496,6.145211109033942e-05,-1.5248428603834316
ENSG00000241511,1.0010911626846466,1.1025781422886511,0.833185631828201,-0.10148697960400455
ENSG00000177669,0.0,0.06281456770917514,0.5414697392755848,-0.06281456770917514
ENSG00000271869,2.008944806204905,2.250977101023722,0.7208808217199818,-0.24203229481881694
ENSG00000104671,5.988147631915681,6.6203104683905645,0.1499687414224989,-0.6321628364748832
ENSG00000253708,0.0,0.0,1.0,0.0
ENSG00000272375,0.7041468634531594,0.0,0.17780780835622126,0.7041468634531594
ENSG00000248159,0.0,0.025852033223195334,0.3378406455531063,-0.025852033223195334
ENSG00000254316,0.0,0.0,1.0,0.0
ENSG00000253346,0.029046512885279034,0.009671489623543316,0.4461332278513698,0.019375023261735718
ENSG00000254152,0.0,0.05482307229010597,0.19615139912836377,-0.05482307229010597
ENSG00000127589,1.003944766800681,0.9917810483741669,0.9543657784065926,0.01216371842651398
ENSG00000254109,0.0,0.0,1.0,0.0
ENSG00000157110,0.0,0.0,1.0,0.0
ENSG00000279041,0.0,0.6446466232267546,0.541469739275585,-0.6446466232267546
ENSG00000197265,3.2614132718494018,1.880790735851388,0.10570313947816648,1.3806225359980138
ENSG00000253112,0.0,0.0,1.0,0.0
ENSG00000253457,0.41222590839825257,0.3967220129273441,0.9726881296910678,0.015503895470908469
ENSG00000104687,2.9252854301233016,2.58298813458399,0.7514384924334396,0.34229729553931154
ENSG00000104691,3.3800301119650933,2.8829996606107557,0.5995589950013025,0.49703045135433754
ENSG00000271081,0.0,0.0,1.0,0.0
ENSG00000104695,2.290054933431401,1.8728880109495045,0.6958420180882088,0.4171669224818966
